LATITUDE,LONGITUDE,SAMPLE_TIME_UTC,FUNCTIONAL_GROUP,TAXON_NAME,ABUNDANCE_M3,PROJECTNUMBER
-16,137.5,1976-05-01T00:00:00Z,Cyclopoid,Dioithona rigida,24,1
-16,137.5,1976-05-01T00:00:00Z,Calanoid,Subeucalanus subcrassus,0.5,1
-16,137.5,1976-05-01T00:00:00Z,Harpacticoid,Euterpina acutifrons,157.5,1
-16,137.5,1976-05-01T00:00:00Z,Cyclopoid,Oithona plumifera,1,1
-16,137.5,1976-05-01T00:00:00Z,Harpacticoid,Macrosetella gracilis,1,1
-16,137.5,1976-05-01T00:00:00Z,Poecilostomatoida,Corycaeus sewelli (invalid),47,1
-16,137.5,1976-05-01T00:00:00Z,Calanoid,Labidocera minuta,8.5,1
-16,137.5,1976-05-01T00:00:00Z,Calanoid,Labidocera kroyeri stylifera,0.5,1
-16,137.5,1976-05-01T00:00:00Z,Poecilostomatoida,Onychocorycaeus catus,1,1
-16,137.5,1976-05-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus erythraeus,78,1
-16,137.5,1976-05-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus lubbocki,8,1
-16,137.5,1976-05-01T00:00:00Z,Calanoid,Centropages furcatus,45.5,1
-16,137.5,1976-05-01T00:00:00Z,Calanoid,Centropages orsinii,1.5,1
-16,137.5,1976-05-01T00:00:00Z,Harpacticoid,Clytemnestra scutellata,2,1
-16,137.5,1976-05-01T00:00:00Z,Calanoid,Canthocalanus pauper,41,1
-16,137.5,1976-05-01T00:00:00Z,Calanoid,Acartia (Odontacartia) erythraea,3,1
-16,137.5,1976-05-01T00:00:00Z,Calanoid,Acrocalanus gibber,98,1
-16,139,1976-05-01T00:00:00Z,Calanoid,Undinula vulgaris,1.5,1
-16,139,1976-05-01T00:00:00Z,Calanoid,Scolecithricella orientalis,1,1
-16,139,1976-05-01T00:00:00Z,Calanoid,Temora discaudata,0.5,1
-16,139,1976-05-01T00:00:00Z,Calanoid,Temora turbinata,1,1
-16,139,1976-05-01T00:00:00Z,Calanoid,Parvocalanus latus,10,1
-16,139,1976-05-01T00:00:00Z,Calanoid,Pseudocyclops kulai,0.5,1
-16,139,1976-05-01T00:00:00Z,Calanoid,Paracalanus aculeatus,70.5,1
-16,139,1976-05-01T00:00:00Z,Calanoid,Paracalanus denudatus,26,1
-16,139,1976-05-01T00:00:00Z,Poecilostomatoida,Oncaea venusta complex,1.5,1
-16,139,1976-05-01T00:00:00Z,Calanoid,Parvocalanus crassirostris,2.5,1
-16,139,1976-05-01T00:00:00Z,Calanoid,Calanopia elliptica,2,1
-16,139,1976-05-01T00:00:00Z,Calanoid,Candacia catula,0.5,1
-16,139,1976-05-01T00:00:00Z,Cyclopoid,Dioithona rigida,14,1
-16,139,1976-05-01T00:00:00Z,Poecilostomatoida,Farranula gibbula,1,1
-16,139,1976-05-01T00:00:00Z,Calanoid,Bestiolina similis,2,1
-16,139,1976-05-01T00:00:00Z,Calanoid,Subeucalanus subcrassus,0.5,1
-16,139,1976-05-01T00:00:00Z,Harpacticoid,Euterpina acutifrons,74,1
-16,139,1976-05-01T00:00:00Z,Cyclopoid,Oithona plumifera,59,1
-16,139,1976-05-01T00:00:00Z,Harpacticoid,Macrosetella gracilis,14.5,1
-16,139,1976-05-01T00:00:00Z,Harpacticoid,Microsetella rosea,7,1
-16,139,1976-05-01T00:00:00Z,Poecilostomatoida,Onychocorycaeus pacificus,0.5,1
-16,139,1976-05-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus dahli,8,1
-16,139,1976-05-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus erythraeus,73,1
-16,139,1976-05-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus lubbocki,28.5,1
-16,139,1976-05-01T00:00:00Z,Poecilostomatoida,Onychocorycaeus agilis,2,1
-16,139,1976-05-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus asiaticus,6,1
-16,139,1976-05-01T00:00:00Z,Calanoid,Centropages furcatus,3.5,1
-16,139,1976-05-01T00:00:00Z,Calanoid,Clausocalanus minor,1,1
-16,139,1976-05-01T00:00:00Z,Harpacticoid,Clytemnestra scutellata,11,1
-16,139,1976-05-01T00:00:00Z,Calanoid,Acrocalanus gracilis,1,1
-16,139,1976-05-01T00:00:00Z,Calanoid,Canthocalanus pauper,15.5,1
-16,139,1976-05-01T00:00:00Z,Calanoid,Acartia (Odontacartia) amboinensis,1,1
-16,139,1976-05-01T00:00:00Z,Calanoid,Acrocalanus gibber,25,1
-16,140,1976-05-01T00:00:00Z,Calanoid,Scolecithricella orientalis,2,1
-16,140,1976-05-01T00:00:00Z,Calanoid,Temora discaudata,8,1
-16,140,1976-05-01T00:00:00Z,Calanoid,Parvocalanus elegans,47,1
-16,140,1976-05-01T00:00:00Z,Poecilostomatoida,Sapphirina nigromaculata,1,1
-16,140,1976-05-01T00:00:00Z,Calanoid,Parvocalanus crassirostris,4,1
-16,140,1976-05-01T00:00:00Z,Calanoid,Paracalanus denudatus,21,1
-16,140,1976-05-01T00:00:00Z,Poecilostomatoida,Oncaea clevei complex,22,1
-16,140,1976-05-01T00:00:00Z,Poecilostomatoida,Oncaea media complex,1,1
-16,140,1976-05-01T00:00:00Z,Poecilostomatoida,Oncaea venusta complex,2,1
-16,140,1976-05-01T00:00:00Z,Calanoid,Calanopia elliptica,8,1
-16,140,1976-05-01T00:00:00Z,Calanoid,Calocalanus pavo,3,1
-16,140,1976-05-01T00:00:00Z,Calanoid,Candacia catula,2,1
-16,140,1976-05-01T00:00:00Z,Poecilostomatoida,Farranula concinna,5,1
-16,140,1976-05-01T00:00:00Z,Poecilostomatoida,Farranula gibbula,9,1
-16,140,1976-05-01T00:00:00Z,Calanoid,Labidocera laevidentata,1,1
-16,140,1976-05-01T00:00:00Z,Calanoid,Bestiolina similis,6,1
-16,140,1976-05-01T00:00:00Z,Calanoid,Subeucalanus subcrassus,16,1
-16,140,1976-05-01T00:00:00Z,Harpacticoid,Euterpina acutifrons,31,1
-16,140,1976-05-01T00:00:00Z,Cyclopoid,Oithona attenuata typical,6,1
-16,140,1976-05-01T00:00:00Z,Cyclopoid,Oithona plumifera,38,1
-16,140,1976-05-01T00:00:00Z,Calanoid,Lucicutia tranteri (invalid),1,1
-16,140,1976-05-01T00:00:00Z,Harpacticoid,Microsetella rosea,6,1
-16,140,1976-05-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus subtilis,2,1
-16,140,1976-05-01T00:00:00Z,Poecilostomatoida,Onychocorycaeus catus,1,1
-16,140,1976-05-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus dahli,5,1
-16,140,1976-05-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus lubbocki,8,1
-16,140,1976-05-01T00:00:00Z,Poecilostomatoida,Onychocorycaeus agilis,4,1
-16,140,1976-05-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus andrewsi,1,1
-16,140,1976-05-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus asiaticus,6,1
-16,140,1976-05-01T00:00:00Z,Calanoid,Centropages furcatus,1,1
-16,140,1976-05-01T00:00:00Z,Calanoid,Clausocalanus minor,1,1
-16,140,1976-05-01T00:00:00Z,Calanoid,Candacia discaudata,1,1
-16,140,1976-05-01T00:00:00Z,Calanoid,Canthocalanus pauper,16,1
-16,140,1976-05-01T00:00:00Z,Calanoid,Acartia (Odontacartia) amboinensis,15,1
-16,141,1976-05-01T00:00:00Z,Calanoid,Parvocalanus elegans,2.5,1
-16,141,1976-05-01T00:00:00Z,Calanoid,Parvocalanus latus,50.5,1
-16,141,1976-05-01T00:00:00Z,Calanoid,Pseudodiaptomus mertoni,17.5,1
-16,141,1976-05-01T00:00:00Z,Calanoid,Parvocalanus crassirostris,62.5,1
-16,141,1976-05-01T00:00:00Z,Poecilostomatoida,Oncaea clevei complex,2.5,1
-16,141,1976-05-01T00:00:00Z,Calanoid,Calanopia elliptica,0.5,1
-16,141,1976-05-01T00:00:00Z,Cyclopoid,Dioithona rigida,7,1
-16,141,1976-05-01T00:00:00Z,Calanoid,Labidocera bengalensis,5,1
-16,141,1976-05-01T00:00:00Z,Calanoid,Bestiolina similis,1,1
-16,141,1976-05-01T00:00:00Z,Harpacticoid,Euterpina acutifrons,186.5,1
-16,141,1976-05-01T00:00:00Z,Harpacticoid,Microsetella rosea,1.5,1
-16,141,1976-05-01T00:00:00Z,Harpacticoid,Macrosetella gracilis,1,1
-16,141,1976-05-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus subtilis,0.5,1
-16,141,1976-05-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus dahli,3,1
-16,141,1976-05-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus erythraeus,5,1
-16,141,1976-05-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus andrewsi,190.5,1
-16,141,1976-05-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus asiaticus,2.5,1
-16,141,1976-05-01T00:00:00Z,Calanoid,Centropages furcatus,8.5,1
-16,141,1976-05-01T00:00:00Z,Calanoid,Acartia (Odontacartia) erythraea,69.5,1
-16,141,1976-05-01T00:00:00Z,Calanoid,Acartia (Odontacartia) pacifica,1,1
-16,141,1976-05-01T00:00:00Z,Calanoid,Acrocalanus gibber,11.5,1
-17,140,1976-05-01T00:00:00Z,Calanoid,Temora turbinata,2,1
-17,140,1976-05-01T00:00:00Z,Calanoid,Parvocalanus elegans,67,1
-17,140,1976-05-01T00:00:00Z,Calanoid,Parvocalanus latus,75,1
-17,140,1976-05-01T00:00:00Z,Calanoid,Pontellopsis herdmani,1,1
-17,140,1976-05-01T00:00:00Z,Calanoid,Parvocalanus crassirostris,20,1
-17,140,1976-05-01T00:00:00Z,Calanoid,Paracalanus aculeatus,80,1
-17,140,1976-05-01T00:00:00Z,Poecilostomatoida,Oncaea clevei complex,41,1
-17,140,1976-05-01T00:00:00Z,Calanoid,Calanopia elliptica,7,1
-17,140,1976-05-01T00:00:00Z,Cyclopoid,Dioithona rigida,7,1
-17,140,1976-05-01T00:00:00Z,Calanoid,Calanopia australica,1,1
-17,140,1976-05-01T00:00:00Z,Calanoid,Subeucalanus subcrassus,2,1
-17,140,1976-05-01T00:00:00Z,Harpacticoid,Microsetella rosea,26,1
-17,140,1976-05-01T00:00:00Z,Cyclopoid,Oithona attenuata typical,1,1
-17,140,1976-05-01T00:00:00Z,Harpacticoid,Macrosetella gracilis,12,1
-17,140,1976-05-01T00:00:00Z,Poecilostomatoida,Corycaeus sewelli (invalid),11,1
-17,140,1976-05-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus erythraeus,27,1
-17,140,1976-05-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus andrewsi,3,1
-17,140,1976-05-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus asiaticus,4,1
-17,140,1976-05-01T00:00:00Z,Calanoid,Centropages furcatus,6,1
-17,140,1976-05-01T00:00:00Z,Calanoid,Centropages orsinii,1,1
-17,140,1976-05-01T00:00:00Z,Calanoid,Acrocalanus gracilis,1,1
-17,140,1976-05-01T00:00:00Z,Calanoid,Acartia (Odontacartia) erythraea,5,1
-17,140,1976-05-01T00:00:00Z,Calanoid,Acartia (Odontacartia) pacifica,9,1
-17,140,1976-05-01T00:00:00Z,Calanoid,Acrocalanus gibber,50,1
-17.5,140.5,1976-05-01T00:00:00Z,Calanoid,Parvocalanus elegans,2,1
-17.5,140.5,1976-05-01T00:00:00Z,Calanoid,Parvocalanus latus,42,1
-17.5,140.5,1976-05-01T00:00:00Z,Calanoid,Pontellopsis herdmani,0.5,1
-17.5,140.5,1976-05-01T00:00:00Z,Calanoid,Pseudodiaptomus mertoni,0.5,1
-17.5,140.5,1976-05-01T00:00:00Z,Calanoid,Parvocalanus crassirostris,1.5,1
-17.5,140.5,1976-05-01T00:00:00Z,Cyclopoid,Oithona simplex,18.5,1
-17.5,140.5,1976-05-01T00:00:00Z,Calanoid,Calanopia elliptica,5,1
-17.5,140.5,1976-05-01T00:00:00Z,Cyclopoid,Dioithona rigida,2.5,1
-17.5,140.5,1976-05-01T00:00:00Z,Harpacticoid,Euterpina acutifrons,165.5,1
-17.5,140.5,1976-05-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus subtilis,0.5,1
-17.5,140.5,1976-05-01T00:00:00Z,Cyclopoid,Oithona plumifera,0.5,1
-17.5,140.5,1976-05-01T00:00:00Z,Harpacticoid,Macrosetella gracilis,2.5,1
-17.5,140.5,1976-05-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus dahli,2,1
-17.5,140.5,1976-05-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus lubbocki,1,1
-17.5,140.5,1976-05-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus andrewsi,3.5,1
-17.5,140.5,1976-05-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus asiaticus,2.5,1
-17.5,140.5,1976-05-01T00:00:00Z,Calanoid,Centropages furcatus,2.5,1
-17.5,140.5,1976-05-01T00:00:00Z,Calanoid,Anawekia bilobata,0.5,1
-17.5,140.5,1976-05-01T00:00:00Z,Calanoid,Acartia (Odontacartia) erythraea,5,1
-15,140,1976-06-01T00:00:00Z,Calanoid,Acrocalanus gracilis,4.5,1
-15,140,1976-06-01T00:00:00Z,Calanoid,Acrocalanus longicornis,12.5,1
-15,140,1976-06-01T00:00:00Z,Calanoid,Bradyidius styliformis,0.5,1
-15,140,1976-06-01T00:00:00Z,Poecilostomatoida,Oncaea media complex,14,1
-15,140,1976-06-01T00:00:00Z,Poecilostomatoida,Oncaea venusta complex,22,1
-15,140,1976-06-01T00:00:00Z,Calanoid,Paracalanus denudatus,20.5,1
-15,140,1976-06-01T00:00:00Z,Calanoid,Parvocalanus elegans,1.5,1
-15,140,1976-06-01T00:00:00Z,Calanoid,Temora discaudata,0.5,1
-15,140,1976-06-01T00:00:00Z,Calanoid,Temora turbinata,0.5,1
-15,140,1976-06-01T00:00:00Z,Calanoid,Undinula vulgaris,3.5,1
-15,140,1976-06-01T00:00:00Z,Calanoid,Acartia (Odontacartia) amboinensis,1,1
-15,140,1976-06-01T00:00:00Z,Calanoid,Acrocalanus gibber,3.5,1
-15,140,1976-06-01T00:00:00Z,Poecilostomatoida,Corycaeus speciosus,3.5,1
-15,140,1976-06-01T00:00:00Z,Calanoid,Subeucalanus subcrassus,1.5,1
-15,140,1976-06-01T00:00:00Z,Calanoid,Labidocera acuta,4,1
-15,140,1976-06-01T00:00:00Z,Calanoid,Labidocera dakini,0.5,1
-15,140,1976-06-01T00:00:00Z,Calanoid,Lucicutia tranteri (invalid),2.5,1
-15,140,1976-06-01T00:00:00Z,Cyclopoid,Oithona attenuata typical,5,1
-15,140,1976-06-01T00:00:00Z,Cyclopoid,Oithona plumifera,26.5,1
-15,140,1976-06-01T00:00:00Z,Cyclopoid,Oithona simplex,15,1
-15,140,1976-06-01T00:00:00Z,Poecilostomatoida,Oncaea clevei complex,35.5,1
-15,140,1976-06-01T00:00:00Z,Calanoid,Calocalanus pavo,2,1
-15,140,1976-06-01T00:00:00Z,Calanoid,Candacia discaudata,2,1
-15,140,1976-06-01T00:00:00Z,Calanoid,Centropages gracilis,0.5,1
-15,140,1976-06-01T00:00:00Z,Calanoid,Clausocalanus minor,20,1
-15,140,1976-06-01T00:00:00Z,Harpacticoid,Clytemnestra scutellata,2.5,1
-15,140,1976-06-01T00:00:00Z,Poecilostomatoida,Copilia mirabilis,0.5,1
-15,140,1976-06-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus asiaticus,8.5,1
-15,140,1976-06-01T00:00:00Z,Poecilostomatoida,Onychocorycaeus catus,2,1
-15,140,1976-06-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus dahli,3.5,1
-15,138,1976-06-01T00:00:00Z,Calanoid,Acrocalanus gracilis,1,1
-15,138,1976-06-01T00:00:00Z,Calanoid,Acrocalanus longicornis,9.5,1
-15,138,1976-06-01T00:00:00Z,Poecilostomatoida,Oncaea venusta complex,8.5,1
-15,138,1976-06-01T00:00:00Z,Calanoid,Paracalanus aculeatus,99,1
-15,138,1976-06-01T00:00:00Z,Calanoid,Paracalanus denudatus,14.5,1
-15,138,1976-06-01T00:00:00Z,Calanoid,Parvocalanus elegans,2.5,1
-15,138,1976-06-01T00:00:00Z,Calanoid,Scolecithricella orientalis,8.5,1
-15,138,1976-06-01T00:00:00Z,Calanoid,Temora discaudata,4,1
-15,138,1976-06-01T00:00:00Z,Calanoid,Temora turbinata,3,1
-15,138,1976-06-01T00:00:00Z,Calanoid,Undinula vulgaris,1.5,1
-15,138,1976-06-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus subtilis,0.5,1
-15,138,1976-06-01T00:00:00Z,Calanoid,Subeucalanus crassus,1,1
-15,138,1976-06-01T00:00:00Z,Calanoid,Subeucalanus subcrassus,1.5,1
-15,138,1976-06-01T00:00:00Z,Harpacticoid,Euterpina acutifrons,1,1
-15,138,1976-06-01T00:00:00Z,Calanoid,Labidocera minuta,0.5,1
-15,138,1976-06-01T00:00:00Z,Harpacticoid,Macrosetella gracilis,4,1
-15,138,1976-06-01T00:00:00Z,Harpacticoid,Microsetella rosea,5,1
-15,138,1976-06-01T00:00:00Z,Cyclopoid,Oithona plumifera,12,1
-15,138,1976-06-01T00:00:00Z,Poecilostomatoida,Oncaea clevei complex,9,1
-15,138,1976-06-01T00:00:00Z,Calanoid,Candacia discaudata,2.5,1
-15,138,1976-06-01T00:00:00Z,Calanoid,Canthocalanus pauper,38.5,1
-15,138,1976-06-01T00:00:00Z,Calanoid,Centropages gracilis,0.5,1
-15,138,1976-06-01T00:00:00Z,Calanoid,Clausocalanus minor,16,1
-15,138,1976-06-01T00:00:00Z,Harpacticoid,Clytemnestra scutellata,3.5,1
-15,138,1976-06-01T00:00:00Z,Poecilostomatoida,Copilia mirabilis,1,1
-15,138,1976-06-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus andrewsi,1,1
-15,138,1976-06-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus asiaticus,1.5,1
-15,138,1976-06-01T00:00:00Z,Poecilostomatoida,Onychocorycaeus pacificus,1.5,1
-15,136,1976-06-01T00:00:00Z,Calanoid,Acrocalanus gibber,65.5,1
-15,136,1976-06-01T00:00:00Z,Poecilostomatoida,Oncaea clevei complex,65,1
-15,136,1976-06-01T00:00:00Z,Poecilostomatoida,Oncaea media complex,7,1
-15,136,1976-06-01T00:00:00Z,Poecilostomatoida,Oncaea venusta complex,12,1
-15,136,1976-06-01T00:00:00Z,Calanoid,Paracalanus aculeatus,65.5,1
-15,136,1976-06-01T00:00:00Z,Calanoid,Paracalanus denudatus,10.5,1
-15,136,1976-06-01T00:00:00Z,Calanoid,Parvocalanus crassirostris,2,1
-15,136,1976-06-01T00:00:00Z,Calanoid,Parvocalanus latus,8,1
-15,136,1976-06-01T00:00:00Z,Calanoid,Temora discaudata,4,1
-15,136,1976-06-01T00:00:00Z,Calanoid,Temora turbinata,84.5,1
-15,136,1976-06-01T00:00:00Z,Calanoid,Acartia (Odontacartia) pacifica,0.5,1
-15,136,1976-06-01T00:00:00Z,Poecilostomatoida,Corycaeus speciosus,2.5,1
-15,136,1976-06-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus subtilis,2.5,1
-15,136,1976-06-01T00:00:00Z,Calanoid,Subeucalanus crassus,3,1
-15,136,1976-06-01T00:00:00Z,Calanoid,Subeucalanus subcrassus,9,1
-15,136,1976-06-01T00:00:00Z,Harpacticoid,Euterpina acutifrons,61,1
-15,136,1976-06-01T00:00:00Z,Harpacticoid,Microsetella rosea,46,1
-15,136,1976-06-01T00:00:00Z,Cyclopoid,Oithona attenuata typical,1.5,1
-15,136,1976-06-01T00:00:00Z,Cyclopoid,Oithona plumifera,12,1
-15,136,1976-06-01T00:00:00Z,Calanoid,Calanopia aurivilli,32,1
-15,136,1976-06-01T00:00:00Z,Calanoid,Calanopia elliptica,68,1
-15,136,1976-06-01T00:00:00Z,Calanoid,Canthocalanus pauper,18.5,1
-15,136,1976-06-01T00:00:00Z,Calanoid,Centropages furcatus,5,1
-15,136,1976-06-01T00:00:00Z,Calanoid,Centropages orsinii,1.5,1
-15,136,1976-06-01T00:00:00Z,Harpacticoid,Clytemnestra scutellata,6.5,1
-15,136,1976-06-01T00:00:00Z,Poecilostomatoida,Onychocorycaeus agilis,1.5,1
-15,136,1976-06-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus andrewsi,1.5,1
-15,136,1976-06-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus asiaticus,13,1
-15,136,1976-06-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus dahli,4.5,1
-15,136,1976-06-01T00:00:00Z,Poecilostomatoida,Onychocorycaeus pacificus,1,1
-15,136,1976-06-01T00:00:00Z,Poecilostomatoida,Corycaeus sewelli (invalid),4,1
-16,137.5,1976-06-01T00:00:00Z,Calanoid,Bestiolina similis,5,1
-16,137.5,1976-06-01T00:00:00Z,Poecilostomatoida,Oncaea clevei complex,14,1
-16,137.5,1976-06-01T00:00:00Z,Calanoid,Paracalanus denudatus,1,1
-16,137.5,1976-06-01T00:00:00Z,Calanoid,Parvocalanus crassirostris,120,1
-16,137.5,1976-06-01T00:00:00Z,Calanoid,Parvocalanus elegans,204,1
-16,137.5,1976-06-01T00:00:00Z,Calanoid,Parvocalanus latus,28,1
-16,137.5,1976-06-01T00:00:00Z,Calanoid,Acartia (Odontacartia) pacifica,2,1
-16,137.5,1976-06-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus subtilis,1,1
-16,137.5,1976-06-01T00:00:00Z,Harpacticoid,Euterpina acutifrons,241,1
-16,137.5,1976-06-01T00:00:00Z,Harpacticoid,Macrosetella gracilis,1,1
-16,137.5,1976-06-01T00:00:00Z,Cyclopoid,Dioithona rigida,13,1
-16,137.5,1976-06-01T00:00:00Z,Calanoid,Clausocalanus furcatus,6,1
-16,137.5,1976-06-01T00:00:00Z,Harpacticoid,Clytemnestra scutellata,1,1
-16,137.5,1976-06-01T00:00:00Z,Poecilostomatoida,Onychocorycaeus agilis,6,1
-16,137.5,1976-06-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus asiaticus,9,1
-16,137.5,1976-06-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus erythraeus,10,1
-16,137.5,1976-06-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus lubbocki,29,1
-16,139,1976-06-01T00:00:00Z,Calanoid,Acrocalanus gibber,26.5,1
-16,139,1976-06-01T00:00:00Z,Calanoid,Acrocalanus gracilis,3,1
-16,139,1976-06-01T00:00:00Z,Calanoid,Acrocalanus longicornis,25,1
-16,139,1976-06-01T00:00:00Z,Calanoid,Anawekia robusta,0.5,1
-16,139,1976-06-01T00:00:00Z,Poecilostomatoida,Oncaea clevei complex,90,1
-16,139,1976-06-01T00:00:00Z,Poecilostomatoida,Oncaea media complex,30,1
-16,139,1976-06-01T00:00:00Z,Calanoid,Paracalanus aculeatus,52.5,1
-16,139,1976-06-01T00:00:00Z,Calanoid,Paracalanus denudatus,35,1
-16,139,1976-06-01T00:00:00Z,Calanoid,Parvocalanus crassirostris,14,1
-16,139,1976-06-01T00:00:00Z,Calanoid,Parvocalanus elegans,35,1
-16,139,1976-06-01T00:00:00Z,Calanoid,Pseudocyclops kulai,0.5,1
-16,139,1976-06-01T00:00:00Z,Calanoid,Scolecithricella orientalis,6.5,1
-16,139,1976-06-01T00:00:00Z,Calanoid,Temora discaudata,3,1
-16,139,1976-06-01T00:00:00Z,Calanoid,Undinula vulgaris,3,1
-16,139,1976-06-01T00:00:00Z,Calanoid,Acartia (Odontacartia) amboinensis,4,1
-16,139,1976-06-01T00:00:00Z,Poecilostomatoida,Corycaeus sewelli (invalid),1,1
-16,139,1976-06-01T00:00:00Z,Poecilostomatoida,Corycaeus speciosus,1.5,1
-16,139,1976-06-01T00:00:00Z,Calanoid,Subeucalanus crassus,0.5,1
-16,139,1976-06-01T00:00:00Z,Poecilostomatoida,Farranula concinna,5,1
-16,139,1976-06-01T00:00:00Z,Poecilostomatoida,Farranula gibbula,9,1
-16,139,1976-06-01T00:00:00Z,Calanoid,Labidocera dakini,0.5,1
-16,139,1976-06-01T00:00:00Z,Calanoid,Labidocera minuta,4,1
-16,139,1976-06-01T00:00:00Z,Calanoid,Lucicutia tranteri (invalid),10,1
-16,139,1976-06-01T00:00:00Z,Cyclopoid,Oithona attenuata typical,3,1
-16,139,1976-06-01T00:00:00Z,Cyclopoid,Oithona plumifera,22,1
-16,139,1976-06-01T00:00:00Z,Cyclopoid,Dioithona rigida,3.5,1
-16,139,1976-06-01T00:00:00Z,Calanoid,Calanopia elliptica,0.5,1
-16,139,1976-06-01T00:00:00Z,Calanoid,Calocalanus pavo,0.5,1
-16,139,1976-06-01T00:00:00Z,Calanoid,Candacia discaudata,4,1
-16,139,1976-06-01T00:00:00Z,Calanoid,Canthocalanus pauper,20.5,1
-16,139,1976-06-01T00:00:00Z,Calanoid,Centropages furcatus,1.5,1
-16,139,1976-06-01T00:00:00Z,Calanoid,Clausocalanus minor,2.5,1
-16,139,1976-06-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus andrewsi,0.5,1
-16,139,1976-06-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus asiaticus,10.5,1
-16,139,1976-06-01T00:00:00Z,Poecilostomatoida,Onychocorycaeus catus,0.5,1
-16,139,1976-06-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus dahli,18.5,1
-16,139,1976-06-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus erythraeus,15,1
-16,139,1976-06-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus lubbocki,3.5,1
-16,140,1976-06-01T00:00:00Z,Calanoid,Calocalanus pavo,2.5,1
-16,140,1976-06-01T00:00:00Z,Calanoid,Calocalanus plumulosus,0.3,1
-16,140,1976-06-01T00:00:00Z,Calanoid,Candacia catula,0.8,1
-16,140,1976-06-01T00:00:00Z,Calanoid,Candacia discaudata,1.8,1
-16,140,1976-06-01T00:00:00Z,Calanoid,Clausocalanus minor,8.8,1
-16,140,1976-06-01T00:00:00Z,Harpacticoid,Clytemnestra scutellata,2,1
-16,140,1976-06-01T00:00:00Z,Poecilostomatoida,Onychocorycaeus agilis,0.8,1
-16,140,1976-06-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus asiaticus,5.8,1
-16,140,1976-06-01T00:00:00Z,Poecilostomatoida,Onychocorycaeus catus,1,1
-16,140,1976-06-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus dahli,4,1
-16,140,1976-06-01T00:00:00Z,Poecilostomatoida,Onychocorycaeus pacificus,2.5,1
-16,140,1976-06-01T00:00:00Z,Poecilostomatoida,Corycaeus speciosus,3.5,1
-16,140,1976-06-01T00:00:00Z,Poecilostomatoida,Ditrichocorycaeus subtilis,0.5,1
-16,140,1976-06-01T00:00:00Z,Calanoid,Subeucalanus mucronatus,1.3,1
-16,140,1976-06-01T00:00:00Z,Poecilostomatoida,Farranula concinna,0.5,1
-16,140,1976-06-01T00:00:00Z,Poecilostomatoida,Farranula gibbula,1.8,1
-16,140,1976-06-01T00:00:00Z,Calanoid,Labidocera minuta,2.5,1
-16,140,1976-06-01T00:00:00Z,Calanoid,Lucicutia tranteri (invalid),12.8,1
-16,140,1976-06-01T00:00:00Z,Harpacticoid,Macrosetella gracilis,1,1
-16,140,1976-06-01T00:00:00Z,Harpacticoid,Microsetella rosea,5.6,1
